ID,class, sampleid, microid, x, y, z, numcal, vol, compK, elongK, compM, minD, maxD, rmean, rstd, b1mean, b1std, b2mean, b2std, b3mean, b3std, r1, r2, r3, r4, surf, surfovervol,Angular Second Moment,Contrast,Correlation,Sum of Squares: Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Information Measure of Correlation 1,Information Measure of Correlation 2,Maximal Correlation Coefficient,Variance,Skewness,Kurtosis,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,SZE,LZE,GLN2,ZSN,ZP,LGZE,HGZE,SZLGE,SZHGE,LZLGE,LZHGE,GLV2,ZSV,Coarseness,Contrast2,Busyness,Complexity,Strength
2_ 07B06905_ mc-38-18,2, 07B06905, mc-38-18,521,1098,2079,48,18,0.000146,2.381879,0.000039,32.526721,77.47471,71.102878,8.052797,36.719804,12.770872,18.783474,9.623139,16.397988,7.669601,1.936363,1.9549,1.145474,4.336073,911,0.485608,0.003951606,30.27403825,0.550363856,33.38678573,0.190515126,160.3002973,103.2731047,5.234581139,8.212564849,0.000948111,3.481469829,-0.142045671,0.84004821,1.962878182,156.7187115,0.5889866,-0.675187508,0.901221752,1.594132158,0.024647502,0.773873722,0.859497101,0.011768112,777.5877089,0.009285302,730.9714146,0.03478997,1028.140658,0.002485902,6.23634E-06,0.570086201,2299.423613,0.016958065,0.30624122,0.158585014,0.005333253,1483.743438,0.002214436,893.4431383,18.24490998,525279.4894,1.1728E-05,5.20359E-07,0.000964403,0.040009047,0.516860553,3798.841162,6.412161486
2_ 07B06905_ mc-38-19,2, 07B06905, mc-38-19,516,1063,2088,48,620,0.002984,2.033749,0.001135,40.196834,81.750289,72.594095,10.095696,37.171429,12.638083,20.109064,9.975461,16.54323,7.658764,1.952954,1.848491,1.215546,4.388145,1257,0.447172,0.00252849,45.40758289,0.702617137,75.45018629,0.17026461,166.0025268,256.3931623,5.790511381,8.956195029,0.000672142,3.779216347,-0.180443206,0.90883514,2.340759689,110.7454448,1.070641438,0.658161433,0.899599609,1.611641107,0.024822068,0.770720539,0.856688855,0.01599449,763.066165,0.012440113,716.5032879,0.04669702,1015.61308,0.002452469,6.25719E-06,0.568258013,3389.244961,0.01703563,0.303597633,0.156627663,0.005773964,1454.069668,0.00225332,884.2065863,24.40501718,762748.3948,7.40172E-06,3.26549E-07,0.000598111,0.028664935,0.623031113,5498.163563,6.764221664
2_ 07B06905_ mc-38-20,2, 07B06905, mc-38-20,541,1080,2102,48,421,0.002313,1.729315,0.00119,40.897583,70.7248,72.505055,10.315026,37.440299,12.570556,19.914651,10.002263,16.11183,7.687986,1.936551,1.880038,1.236027,4.500113,1098,0.443995,0.002500022,47.28869142,0.712024257,81.26060256,0.169507444,166.8155117,277.7537188,5.840940796,8.966727494,0.000660501,3.80421152,-0.194937681,0.923145866,2.298739535,120.5764085,1.025444924,0.406765778,0.905264085,1.56629116,0.024276569,0.782049775,0.864825873,0.015678611,778.5055617,0.012133807,731.4789383,0.047283208,1031.009088,0.002625019,6.20579E-06,0.564778872,2010.94558,0.017391177,0.300295009,0.163889866,0.00550664,1420.245595,0.002165972,857.9735996,15.49255871,520903.8524,1.03065E-05,3.06203E-07,0.000687983,0.028776622,0.523733612,5556.294966,7.437562406
2_ 07B06905_ mc-38-21,2, 07B06905, mc-38-21,497,887,2109,48,2522,0.006199,2.18547,0.002154,48.229604,105.404357,94.533425,31.190219,36.714419,13.356384,17.378223,9.685248,13.727067,6.546883,2.574831,2.112668,1.265982,6.886644,2423,0.333287,0.000578121,109.1813624,0.935349782,854.2734231,0.117449734,212.242999,3307.91233,7.451724662,11.17722187,0.000236697,4.383715327,-0.284745038,0.986882062,4.167707307,113.2912088,1.361816291,1.472112475,0.846068036,2.191560199,0.043313201,0.671057762,0.778594009,0.024049611,830.8293526,0.016058343,785.4217227,0.237975991,1100.881757,0.000885544,5.07924E-06,0.620696578,65100.53136,0.010729665,0.358600335,0.09031911,0.008082672,3656.25339,0.004073939,2657.790386,469.8885057,10954269.07,1.69229E-06,1.04858E-06,0.000219235,0.01051876,0.813661273,23057.1819,45.20900057
2_ 07B06905_ mc-38-22,2, 07B06905, mc-38-22,497,958,2110,48,1500,0.004151,1.891256,0.001543,52.379068,99.06225,110.516535,46.778276,37.595138,13.036201,18.844358,10.035147,16.530638,7.783681,2.93965,1.995034,1.139966,6.685558,3779,0.28339,0.000343765,133.1372872,0.966760334,2006.09109,0.114178755,254.6680044,7891.227074,8.039290644,11.9706155,0.000205371,4.542053581,-0.30894662,0.993280146,4.828704034,217.2501017,0.69291044,-0.800820437,0.891644858,1.71644447,0.02379961,0.755310599,0.842484286,0.013621073,1884.348447,0.009442706,1800.92007,0.089749054,2332.764862,0.00173329,4.40534E-06,0.629178328,8265.935656,0.01016725,0.368011093,0.160775716,0.005880076,5112.684388,0.002795633,3665.949384,41.4090296,2115171.053,4.64201E-06,1.99188E-07,0.000379361,0.026979257,0.381302665,27119.14824,45.50394762
2_ 07B06905_ mc-38-23,2, 07B06905, mc-38-23,511,1075,2116,48,77,0.000837,2.230276,0.000241,30.652795,68.364202,73.558294,10.663799,37.720439,12.532106,20.993582,9.883301,17.084809,7.577633,1.950091,1.796761,1.228786,4.305479,925,0.438389,0.002452204,47.61046318,0.712532903,81.90446398,0.16775389,167.5748639,280.0073927,5.8586317,8.977566541,0.000662402,3.803305831,-0.200784676,0.928388269,2.322756326,121.9190516,0.958243937,0.272316791,0.923643603,1.439153196,0.020017028,0.820155005,0.890183633,0.021474181,1030.155598,0.016400782,978.1433949,0.064424395,1296.73959,0.003428461,5.78435E-06,0.572320321,243.890787,0.016093047,0.30809338,0.227346993,0.005865415,1600.891965,0.002432251,977.5140817,7.322472083,99099.96501,5.8109E-05,3.97135E-07,0.001679632,0.043495861,0.21063772,5602.283186,13.81367707
2_ 07B06905_ mc-38-24,2, 07B06905, mc-38-24,490,936,2134,48,408,0.001827,1.940142,0.000607,45.160393,87.61757,74.948946,12.650444,37.682784,13.436865,18.743018,10.097403,16.412475,7.704555,1.988944,2.010497,1.141998,4.566584,1458,0.370333,0.0019512,48.69524978,0.823952892,136.9946578,0.171176649,171.8844125,499.2833816,6.173466316,9.447135888,0.000594987,3.828367613,-0.210189788,0.9411433,2.847076362,130.3414554,1.137516638,0.540830824,0.913007271,1.6065907,0.019140651,0.798838051,0.867303077,0.016477313,1269.801015,0.009990954,1205.447763,0.149543652,1606.023487,0.002395278,3.73234E-06,0.603286331,634.7130528,0.013352412,0.339867037,0.226722072,0.0084312,2041.70287,0.004269799,1305.184577,3.140137796,223588.066,2.43979E-05,2.395E-07,0.001504467,0.042380015,0.19921319,6850.767791,16.60963416
2_ 07B06905_ mc-38-25,2, 07B06905, mc-38-25,509,927,2136,48,176,0.000739,2.066381,0.000211,45.561578,94.147594,75.340076,12.796524,38.098681,13.625704,18.841621,10.419943,16.238847,7.942578,1.977498,2.022049,1.160281,4.639497,1660,0.419722,0.001972185,48.58168019,0.824607313,137.2550629,0.174943629,171.8800379,500.4385712,6.175031084,9.444861275,0.000599507,3.83423765,-0.211612028,0.942406134,2.848041611,131.2110789,1.0897462,0.413710925,0.886644526,1.800008996,0.026076067,0.745987444,0.831889589,0.016762019,969.5510067,0.010300088,911.9411027,0.141222567,1289.647289,0.001897891,4.79364E-06,0.593678187,5730.451059,0.01377701,0.329868175,0.164847852,0.009135012,1901.291562,0.004726445,1197.39621,29.98651307,1290776.397,5.92674E-06,4.57797E-07,0.000762589,0.03078075,0.405114305,6717.550497,12.62277275
2_ 07B06905_ mc-39-1,2, 07B06905, mc-39-1,86,1654,92,48,69,0.064142,2.007568,0.021095,7.394065,14.844088,70.690476,8.593238,33.341484,9.79984,25.498846,3.745762,25.281314,2.761022,2.120196,1.307568,1.008604,2.796155,117,0.696429,0.016158239,87.6432478,0.130042885,49.25653423,0.129759814,162.6145085,109.3828891,4.439241916,6.027466282,0.000758794,3.753083986,-0.601687663,0.996760106,1.686575841,157.0817055,0.719407494,-0.19443544,0.980562588,1.08,0.029489889,0.949662426,0.974346325,0.000234938,4780.841013,0.000230859,4683.223136,0.000251788,5180.820253,0.160922082,3.44366E-05,0.819284606,2.526315789,0.025156877,0.626547572,0.738888889,0.000262277,4526.270677,0.000224945,3591.244788,0.000594195,11946.60902,0.045684967,1.80424E-05,0.047658481,0.538533147,0.007538005,1152.801517,49.96004973
2_ 07B06905_ mc-47-1,2, 07B06905, mc-47-1,533,1630,1150,48,1843,0.007292,1.867926,0.002577,47.872318,89.421931,88.012379,23.739343,34.116297,14.133453,15.119935,7.881657,13.565019,5.010874,2.579775,2.256379,1.114627,6.488187,2489,0.280104,0.000597274,104.8203712,0.89217431,485.1198278,0.112692215,201.5640936,1835.65894,7.174775363,11.07895628,0.000294605,4.361691361,-0.224983414,0.967270557,4.18932832,132.0989725,0.933116185,0.099529973,0.887110261,1.805332974,0.025560912,0.746665064,0.833249551,0.01938864,1439.973329,0.013138258,1382.818902,0.164544706,1740.746908,0.001159366,3.57125E-06,0.65591957,4533.808336,0.009773118,0.399233824,0.185540671,0.007077178,3556.461295,0.003703844,2505.112641,32.63474963,1006188.387,1.15E-05,3.64295E-07,0.000607842,0.038429937,0.400766114,15168.3196,28.60072357
2_ 07B06905_ mc-47-2,2, 07B06905, mc-47-2,554,1638,1166,48,15,0.00009,2.480352,0.00003,32.094334,79.605241,87.997526,23.740934,33.832842,14.334149,15.247621,8.491292,13.288395,5.402725,2.60095,2.218893,1.147439,6.622134,2490,0.280058,0.000597274,104.8203712,0.89217431,485.1198278,0.112692215,201.5640936,1835.65894,7.174775363,11.07895628,0.000294605,4.361691361,-0.224983414,0.967270557,4.18932832,132.0989725,0.933116185,0.099529973,0.887110261,1.805332974,0.025560912,0.746665064,0.833249551,0.01938864,1439.973329,0.013138258,1382.818902,0.164544706,1740.746908,0.001159366,3.57125E-06,0.65591957,4533.808336,0.009773118,0.399233824,0.185540671,0.007077178,3556.461295,0.003703844,2505.112641,32.63474963,1006188.387,1.15E-05,3.64295E-07,0.000607842,0.038429937,0.400766114,15168.3196,28.60072357
2_ 07B06905_ mc-48-2,2, 07B06905, mc-48-2,560,1626,1163,48,4330,0.017034,1.943755,0.005622,47.158553,91.664673,87.997526,23.740934,33.6957,14.312295,15.198674,8.366199,13.506431,5.324622,2.611536,2.217016,1.125292,6.515232,2490,0.280058,0.000597274,104.8203712,0.89217431,485.1198278,0.112692215,201.5640936,1835.65894,7.174775363,11.07895628,0.000294605,4.361691361,-0.224983414,0.967270557,4.18932832,132.0989725,0.933116185,0.099529973,0.887110261,1.805332974,0.025560912,0.746665064,0.833249551,0.01938864,1439.973329,0.013138258,1382.818902,0.164544706,1740.746908,0.001159366,3.57125E-06,0.65591957,4533.808336,0.009773118,0.399233824,0.185540671,0.007077178,3556.461295,0.003703844,2505.112641,32.63474963,1006188.387,1.15E-05,3.64295E-07,0.000607842,0.038429937,0.400766114,15168.3196,28.60072357
2_ 07B06905_ mc-48-4,2, 07B06905, mc-48-4,530,1658,1182,48,98,0.000891,2.508711,0.000303,27.349337,68.61159,90.029101,24.81781,33.003423,14.364057,15.097008,7.68816,13.581317,4.518268,2.727872,2.18609,1.111601,6.628893,1707,0.439609,0.000734611,98.37179596,0.899839941,491.7183666,0.115237558,204.8773886,1868.50167,7.188428935,10.70411366,0.000321797,4.263030729,-0.292408381,0.986420301,3.518899638,147.2210918,0.776741055,-0.227867508,0.883339947,1.887433772,0.029041677,0.73950453,0.825348118,0.022403504,1191.960058,0.014920856,1143.115312,0.231299444,1451.962796,0.001187089,4.49247E-06,0.651619331,3680.069227,0.010702548,0.393895712,0.169178204,0.008359281,3207.409643,0.004544934,2276.12307,35.32660252,736116.5997,1.67072E-05,9.44046E-07,0.000943581,0.032187429,0.267934892,14973.09508,50.68067156
2_ 07B06905_ mc-53-2,2, 07B06905, mc-53-2,549,1541,1759,48,2629,0.00691,1.834175,0.00242,56.047839,102.801555,84.953427,19.399308,33.609247,14.33062,15.509052,9.568662,13.021799,6.400188,2.52768,2.167073,1.191007,6.52394,5335,0.326499,0.000681811,92.13835704,0.847203942,300.6774742,0.118035553,191.2708986,1110.57154,6.878515279,10.86746423,0.000348252,4.278645223,-0.173536739,0.928106549,4.291378278,125.7159085,0.819939248,-0.126435461,0.885874679,1.915240268,0.023586893,0.744708737,0.825481683,0.02794022,1125.657688,0.018249514,1074.418759,0.293653473,1403.720064,0.000933038,2.803E-06,0.637153221,5462.012616,0.01074986,0.377635768,0.163811388,0.008887502,2921.244052,0.004693938,2033.716997,59.0974641,1170824.951,8.724E-06,1.69245E-07,0.00027309,0.032786343,1.03671844,10826.16492,8.307730438
2_ 07B06905_ mc-54-2,2, 07B06905, mc-54-2,525,1550,1773,48,1128,0.003445,1.567833,0.001949,53.15631,83.340196,85.437184,19.658605,35.163164,13.763558,16.596455,9.638753,13.549058,6.380929,2.429735,2.118715,1.224916,6.305766,5670,0.307968,0.000650956,94.26812634,0.844149045,301.6819039,0.117095929,192.3422917,1112.459489,6.893415866,10.90832213,0.00034938,4.289494509,-0.170410162,0.924643489,4.314088622,134.8859039,0.750886844,-0.291600076,0.909210685,1.724124995,0.017186913,0.791471637,0.856340214,0.026383897,1622.992928,0.016656803,1561.304199,0.269096617,1938.393376,0.00122964,2.12702E-06,0.637580243,1467.991151,0.010346563,0.377945675,0.240418006,0.008072213,3171.249691,0.004460831,2202.670974,12.21619394,392857.5416,1.22544E-05,6.23687E-08,0.000473651,0.05147687,0.599516779,10754.61762,9.42014592
2_ 07B06905_ mc-54-3,2, 07B06905, mc-54-3,526,1511,1779,48,2819,0.007199,1.629564,0.003982,54.693021,89.125754,86.767875,20.514021,35.303421,13.855495,16.99883,9.867534,14.041884,6.46729,2.457775,2.076815,1.21058,6.179219,6257,0.279256,0.000599094,95.91905947,0.855668108,331.4919968,0.115693451,195.126805,1230.048928,6.968552229,11.01104019,0.000341072,4.300368163,-0.174806825,0.93022016,4.473357027,139.6054576,0.730024286,-0.352028996,0.89977597,1.788324241,0.019399051,0.772212751,0.844209147,0.024365924,1592.280959,0.01514797,1529.329798,0.259518551,1918.915207,0.001170892,2.34298E-06,0.641159539,2818.972272,0.010013069,0.382200991,0.216705607,0.007887782,3355.957623,0.004408881,2326.931564,21.27803971,720767.0908,7.86064E-06,6.05053E-08,0.000342907,0.047793915,0.80900273,10822.16084,8.207936994
2_ 07B06905_ mc-54-4,2, 07B06905, mc-54-4,577,1563,1778,48,717,0.002242,1.672104,0.000992,53.669344,89.740702,86.363963,20.737411,33.668126,15.0544,14.076242,9.97255,10.413057,7.355485,2.565155,2.39184,1.351788,8.293814,4266,0.340572,0.000651948,93.4935817,0.863926197,342.9455487,0.119076976,194.9564239,1278.288613,6.969781647,10.91479809,0.000348272,4.280378839,-0.191432059,0.943716774,4.198442103,144.5285779,0.746584949,-0.379510839,0.908199578,1.782810924,0.017626409,0.789370878,0.852899092,0.025883875,1640.201935,0.016658655,1577.048817,0.317259941,1963.969733,0.001564865,2.84791E-06,0.657183438,1366.598136,0.010163076,0.400959822,0.237901871,0.008362973,3254.956581,0.004591514,2277.668634,14.58822062,372319.5236,2.53177E-05,1.65561E-07,0.000676045,0.055391311,0.418600883,11621.06097,13.82442674
2_ 07B06905_ mc-54-5,2, 07B06905, mc-54-5,535,1539,1796,48,4991,0.009459,1.829139,0.0037,60.408275,110.49512,85.785638,20.22452,34.492683,14.166708,15.758759,9.84303,12.613784,6.969161,2.487068,2.188794,1.249328,6.800944,7945,0.292882,0.000617897,94.95010719,0.855126643,326.8233285,0.117180303,193.7830536,1212.343207,6.944904482,10.99012844,0.000343359,4.295979933,-0.171481666,0.926646377,4.50894309,136.8333125,0.775915505,-0.275215144,0.889096192,1.85558961,0.023324442,0.75076322,0.832108305,0.025436398,1188.413493,0.016833381,1135.386179,0.254098969,1471.323937,0.000944779,2.77835E-06,0.63449429,7373.874926,0.010662163,0.374600059,0.168267804,0.008531731,2990.734773,0.004572859,2064.412049,64.84757855,1491645.24,5.19423E-06,8.41585E-08,0.000171689,0.034387825,1.644544607,10980.77586,5.301937441
2_ 07B06905_ mc-54-6,2, 07B06905, mc-54-6,510,1526,1797,48,1952,0.005907,1.567232,0.003179,54.23279,84.995356,86.825601,20.454055,35.253535,13.353985,16.778099,9.153948,13.556328,6.408485,2.462891,2.101164,1.237658,6.404802,5393,0.310406,0.000613082,95.41870531,0.853538458,325.2893617,0.115255031,194.8382398,1205.738742,6.955216052,10.97141404,0.000341396,4.294304599,-0.178381062,0.933697456,4.344039891,138.215752,0.732413679,-0.32242072,0.90452146,1.750862022,0.019337872,0.781610455,0.851298483,0.024213261,1517.268968,0.015757443,1458.173363,0.258567193,1821.628617,0.001481186,3.09538E-06,0.633287818,1702.628338,0.010258703,0.373156004,0.214515061,0.007196858,3251.073311,0.003858809,2251.971507,17.53086001,419775.5566,1.32203E-05,8.23814E-08,0.00042224,0.04606522,0.665219534,10916.43232,10.1715341
2_ 07B06905_ mc-54-7,2, 07B06905, mc-54-7,574,1536,1802,48,2021,0.005834,1.766386,0.002523,52.574562,92.866954,84.005947,19.907327,34.305399,14.510894,15.543675,10.437602,11.36533,8.034681,2.448768,2.207033,1.36764,7.391422,4135,0.332315,0.000716104,95.61503144,0.858637385,336.6970257,0.120462866,191.7406405,1251.173071,6.909224871,10.83911857,0.000344566,4.29539809,-0.187517826,0.940085652,4.088018334,137.707344,0.912396761,-0.029337629,0.912607867,1.741588715,0.017164591,0.798426346,0.859505326,0.026361082,1527.911199,0.016955134,1466.60338,0.312949951,1844.216745,0.00144737,2.434E-06,0.64906857,1021.480211,0.010987269,0.391174907,0.248582809,0.009321533,2880.41162,0.005164356,2000.630166,8.096044541,344232.1847,2.22526E-05,1.10719E-07,0.000641839,0.048409018,0.397976566,11704.86035,12.68152861
2_ 07B06905_ mc-54-8,2, 07B06905, mc-54-8,548,1541,1813,48,3177,0.006616,1.91361,0.002424,57.185779,109.431263,85.875184,20.388802,34.703238,14.386329,15.777758,10.162965,12.652721,7.098941,2.474558,2.199504,1.246985,6.787092,6553,0.311825,0.000621595,96.67512681,0.855895486,334.4677809,0.117472038,194.1752967,1241.195997,6.955960956,10.9833473,0.000340122,4.307216293,-0.175949703,0.931182593,4.419846234,139.6667951,0.778796224,-0.277047012,0.897862468,1.831381328,0.020395705,0.768291298,0.841033983,0.027259481,1349.642902,0.017620144,1293.53391,0.302047843,1642.803652,0.001023511,2.47059E-06,0.637915607,3216.064662,0.010564242,0.378465767,0.197523559,0.008614637,3031.201065,0.004814479,2099.000129,35.71110421,681788.6699,1.04097E-05,9.76281E-08,0.000287846,0.041268996,0.983260242,11170.19283,7.46029676
2_ 07B06905_ mc-54-9,2, 07B06905, mc-54-9,571,1548,1815,48,281,0.001535,1.744772,0.000701,42.256506,73.727957,85.083702,20.561546,34.600456,14.596552,15.312631,10.614441,10.782286,7.561952,2.459034,2.259602,1.420166,7.891063,3357,0.309458,0.000682365,97.84267833,0.860794501,350.3194547,0.118711476,193.8939949,1303.435141,6.954004807,10.87933517,0.000340234,4.308981481,-0.193474484,0.945208751,4.06351481,145.3251738,0.821030539,-0.25937434,0.927639846,1.714819826,0.014032984,0.830686732,0.874784422,0.028519398,1946.618883,0.017685253,1878.709713,0.396935685,2282.300219,0.001955654,2.26766E-06,0.655879265,224.80865,0.010655631,0.399318549,0.319948924,0.008903004,3056.29299,0.005129925,2130.013606,3.886124091,95270.99766,6.01951E-05,1.08378E-07,0.001071519,0.066305325,0.239412474,12222.18606,16.73516522
2_ 07B06905_ mc-62-1,2, 07B06905, mc-62-1,578,2260,697,48,236,0.075858,1.660864,0.034366,11.444453,19.007674,80.074592,17.295914,23.816054,13.920381,10.12411,6.713446,8.4188,6.146592,3.362211,2.35241,1.20256,9.511402,261,0.608392,0.003668421,283.7627001,0.496418755,279.2586979,0.077783304,188.9191106,833.2720916,6.165426729,8.172824635,0.000239012,4.866934421,-0.547402617,0.998896882,1.898203872,149.3164941,0.919767216,0.066083198,0.981246,1.083623473,0.011298806,0.951766151,0.974161322,0.008826598,3140.895993,0.007399119,3101.547764,0.016778065,3305.427993,0.022412873,9.53058E-06,0.818951904,2.562637363,0.01112426,0.625694964,0.737439222,0.003396837,3391.121978,0.002033276,2877.805411,0.012974408,6572.391209,0.009673104,4.49334E-06,0.017409135,0.433364399,0.012378624,29913.11657,114.8956948
2_ 07B06905_ mc-62-2,2, 07B06905, mc-62-2,581,2253,696,48,24,0.007714,1.660864,0.003495,11.444453,19.007674,80.074592,17.295914,23.816054,13.920381,10.12411,6.713446,8.4188,6.146592,3.362211,2.35241,1.20256,9.511402,261,0.608392,0.003668421,283.7627001,0.496418755,279.2586979,0.077783304,188.9191106,833.2720916,6.165426729,8.172824635,0.000239012,4.866934421,-0.547402617,0.998896882,1.898203872,149.3164941,0.919767216,0.066083198,0.981246,1.083623473,0.011298806,0.951766151,0.974161322,0.008826598,3140.895993,0.007399119,3101.547764,0.016778065,3305.427993,0.022412873,9.53058E-06,0.818951904,2.562637363,0.01112426,0.625694964,0.737439222,0.003396837,3391.121978,0.002033276,2877.805411,0.012974408,6572.391209,0.009673104,4.49334E-06,0.017409135,0.433364399,0.012378624,29913.11657,114.8956948
2_ 07B06905_ mc-66-1,2, 07B06905, mc-66-1,533,2083,1082,48,446,0.007319,2.617298,0.001279,26.891049,70.381897,90.225701,26.148833,33.822734,13.274211,16.919371,7.829747,14.303043,5.539075,2.667605,1.999054,1.182921,6.308147,1190,0.3548,0.00073965,117.9343729,0.902542553,604.289118,0.111557728,205.4802114,2299.222099,7.217911993,10.72211535,0.000284786,4.429266417,-0.29944408,0.988139399,3.295490934,165.7812005,0.901284285,-0.230710103,0.910814544,1.522508699,0.025262555,0.793384333,0.872700016,0.006596546,2033.220229,0.005071716,1964.018223,0.018065015,2373.164701,0.003939673,8.30433E-06,0.653143129,1309.460742,0.009348729,0.396530139,0.240294996,0.003142699,4294.903785,0.001782562,3092.200945,5.390873398,367792.9718,3.72152E-05,7.73428E-07,0.002199248,0.060473796,0.097996047,16266.29735,85.66065601
